n_estimators,learning_rate,max_depth,subsample,colsample_bytree,reg_lambda,reg_alpha,mse,mae
750,0.05,6,0.8,0.8,0.5,2.0,942533740.5136447,16710.412443814213
100,0.1,8,0.8,0.6,1.0,2.0,942535092.6545405,16854.365421660958
100,0.1,8,0.8,0.6,2.0,1.0,942575693.2200171,16448.98347870291
100,0.1,8,0.8,0.6,2.0,2.0,942577802.5105588,16448.992214255137
1000,0.1,8,0.8,0.8,0.5,2.0,942611725.0050476,17528.509350920376
1500,0.1,8,0.8,0.8,0.5,2.0,942611775.409994,17528.511972923803
750,0.1,8,0.8,0.8,0.5,2.0,942611798.8321195,17528.508534888697
500,0.1,8,0.8,0.8,0.5,2.0,942614269.6095353,17528.57811162243
100,0.1,6,0.8,0.6,2.0,0.0,943044525.6282213,16556.607649293663
100,0.1,6,0.8,0.6,2.0,0.5,943044908.8951422,16556.607903467466
100,0.1,6,0.8,0.6,2.0,1.0,943045772.6324943,16556.611221104453
100,0.1,6,0.8,0.6,2.0,2.0,943046913.0796394,16556.614659139555
100,0.1,8,0.8,0.6,2.0,0.0,943154383.2614352,16459.057643942637
100,0.1,8,0.8,0.6,2.0,0.5,943155384.185457,16459.062285958906
500,0.05,10,0.6,0.8,1.0,0.5,943227721.2169356,16734.299470248287
750,0.05,10,0.6,0.8,1.0,0.5,943353538.9914567,16734.35973619435
1000,0.05,10,0.6,0.8,1.0,0.5,943365236.9527863,16734.27283550942
1500,0.05,10,0.6,0.8,1.0,0.5,943366509.8642889,16734.235913420376
100,0.1,8,0.8,0.6,1.0,0.5,943586123.879978,16924.199887628423
750,0.1,8,0.8,0.8,0.5,1.0,943682492.787454,17510.927587221748
1500,0.1,8,0.8,0.8,0.5,1.0,943682530.2080675,17510.93074432791
1000,0.1,8,0.8,0.8,0.5,1.0,943682562.6647214,17510.93118578767
500,0.1,8,0.8,0.8,0.5,1.0,943683765.7309642,17510.981418557363
200,0.05,6,0.6,0.6,0.5,2.0,943695274.8624374,16439.70426209332
500,0.01,8,0.8,0.8,0.5,2.0,943762511.3297113,16448.886531464042
200,0.05,6,0.6,0.6,0.5,1.0,943862815.614221,16443.54370451627
500,0.01,10,0.8,0.8,1.0,2.0,943891865.0501578,16615.38647795377
200,0.1,8,0.8,0.8,0.5,1.0,944462677.803415,17515.701559824487
500,0.01,10,0.8,0.8,0.5,2.0,944644272.4674622,16569.344780072774
200,0.1,8,0.8,0.8,0.5,0.5,944820833.883801,17506.01142444349
500,0.1,8,0.8,0.8,0.5,0.5,944854066.6655334,17514.70133240582
750,0.1,8,0.8,0.8,0.5,0.5,944855932.0372419,17514.67630297517
1000,0.1,8,0.8,0.8,0.5,0.5,944856066.603532,17514.67666416952
1500,0.1,8,0.8,0.8,0.5,0.5,944856434.8318293,17514.67998180651
500,0.01,8,0.8,0.8,0.5,0.5,945396570.6542567,16455.33497431507
500,0.01,10,0.8,0.8,0.5,0.5,945747075.6580211,16589.980214576197
500,0.01,8,0.8,0.8,0.5,1.0,946121016.5886133,16461.861127461474
500,0.01,8,0.8,0.8,0.5,0.0,946240417.013957,16456.993939961474
500,0.01,10,0.8,0.8,0.5,1.0,946650353.1273812,16596.060546875
750,0.01,10,0.8,0.8,2.0,0.0,947579904.0931779,16757.556640625
100,0.1,8,0.8,0.8,0.5,0.5,947819041.3027544,17551.558393086474
750,0.01,10,0.8,0.8,2.0,0.5,947822392.5542367,16760.839455800513
100,0.1,8,0.8,0.8,0.5,1.0,947905544.6152594,17562.504695526542
750,0.01,10,0.8,0.8,2.0,1.0,948106008.6111538,16761.948349208047
500,0.01,10,0.8,0.8,1.0,0.5,948372241.8607183,16596.670135916094
100,0.1,8,0.8,0.8,0.5,2.0,948482957.3573714,17576.683727525684
500,0.01,10,0.8,0.8,1.0,0.0,948715606.819351,16616.609843214897
1500,0.01,6,0.8,0.6,0.0,0.5,949220895.2120165,16123.821837542808
750,0.01,10,0.8,0.8,2.0,2.0,949309283.8798606,16765.25338452483
500,0.01,6,0.6,0.6,2.0,0.0,949610085.7819291,16497.49094338613
500,0.01,6,0.6,0.6,2.0,0.5,949610386.939161,16497.494689105308
500,0.01,6,0.6,0.6,2.0,1.0,949611104.1713532,16497.49733786387
500,0.01,6,0.6,0.6,2.0,2.0,949612181.3293275,16497.50366545377
500,0.01,8,0.8,0.8,1.0,2.0,950368293.6384996,16501.923721104453
1500,0.01,6,0.8,0.6,0.0,0.0,950683139.7888231,16153.950690282534
200,0.05,6,0.8,0.6,1.0,0.0,951181287.4171088,16196.198469606165
500,0.01,10,0.8,0.8,1.0,1.0,951241086.717256,16628.986582298803
500,0.01,10,0.8,0.8,0.5,0.0,951657635.1818454,16620.86300032106
1500,0.1,10,0.6,0.6,0.0,0.0,951760775.1691365,16948.72919788099
1000,0.1,10,0.6,0.6,0.0,0.0,951774607.1383368,16948.762802333047
750,0.1,10,0.6,0.6,0.0,0.0,951780425.3844067,16948.776340432363
500,0.1,10,0.6,0.6,0.0,0.0,951787286.5467377,16948.789530714897
200,0.1,10,0.6,0.6,0.0,0.0,952014645.5768048,16950.20629548373
500,0.05,6,0.8,0.6,1.0,2.0,952326956.5598633,16142.492040346746
100,0.1,6,0.6,0.6,2.0,0.0,952444914.0548027,17172.58185734161
100,0.1,6,0.6,0.6,2.0,0.5,952445577.0506297,17172.58557630565
100,0.1,6,0.6,0.6,2.0,1.0,952446486.0473017,17172.584091395547
100,0.1,6,0.6,0.6,2.0,2.0,952447357.7507677,17172.58129548373
500,0.01,8,0.8,0.8,1.0,1.0,952986651.1491791,16511.692797517124
1500,0.01,6,0.8,0.6,0.0,2.0,953031775.9585425,16203.082151648116
500,0.01,8,0.8,0.8,1.0,0.0,953272271.7685059,16499.189680543663
500,0.01,8,0.8,0.8,1.0,0.5,953273939.131837,16499.237518728594
500,0.01,8,0.6,0.6,2.0,0.0,953718665.6443636,16534.30777771832
500,0.01,8,0.6,0.6,2.0,0.5,953719075.9314237,16534.314252461474
750,0.05,6,0.8,0.6,1.0,2.0,953806074.6015136,16167.536494006848
200,0.05,6,0.8,0.8,0.5,0.0,953806317.1935072,16684.47724475599
200,0.05,6,0.8,0.8,0.5,0.5,953807070.7184875,16684.481338291953
200,0.05,6,0.8,0.8,0.5,1.0,953807496.225635,16684.48173961901
200,0.05,6,0.8,0.8,0.5,2.0,953808955.9150746,16684.485833154966
500,0.01,8,0.6,0.6,2.0,1.0,953928384.1133078,16537.6982421875
500,0.01,8,0.6,0.6,2.0,2.0,953963384.0904173,16539.27885541524
500,0.01,10,0.6,0.8,1.0,2.0,954120527.4455664,16631.129401220034
1000,0.05,6,0.8,0.6,1.0,2.0,954314599.0853882,16176.130725599314
750,0.05,10,0.8,0.8,0.5,2.0,954315175.7267808,17093.36104719606
1500,0.05,10,0.8,0.8,0.5,2.0,954315487.9671974,17093.36575610017
1000,0.05,10,0.8,0.8,0.5,2.0,954315555.9259702,17093.366545376713
500,0.05,10,0.8,0.8,0.5,2.0,954322144.9683882,17093.669975385274
1500,0.05,6,0.8,0.6,1.0,2.0,954704607.8237787,16190.7802734375
1000,0.05,10,0.8,0.8,0.5,1.0,954855998.3315585,17124.269879066782
1500,0.05,10,0.8,0.8,0.5,1.0,954856148.2398915,17124.272394049658
750,0.05,10,0.8,0.8,0.5,1.0,954856755.9508709,17124.28506260702
500,0.05,10,0.8,0.8,0.5,1.0,954874661.7222942,17124.92151380565
500,0.05,6,0.8,0.6,1.0,1.0,954970344.3944389,16166.818560038528
500,0.01,10,0.6,0.8,1.0,1.0,955000366.6693237,16635.131207191782
100,0.1,10,0.6,0.6,0.0,0.0,955133952.2457616,16975.69149989298
1000,0.05,6,0.8,0.6,1.0,1.0,955151746.0023469,16172.44406838613
1500,0.05,10,0.8,0.8,0.5,0.0,955235052.1643919,17058.779363762842
1000,0.05,10,0.8,0.8,0.5,0.0,955236317.3700597,17058.796995398116
750,0.05,10,0.8,0.8,0.5,0.0,955236567.953277,17058.827456121577
500,0.05,10,0.8,0.8,0.5,0.0,955275078.1429363,17060.027303617295
750,0.01,6,0.8,0.8,2.0,0.0,955367962.5617151,16372.499224101028
750,0.01,6,0.8,0.8,2.0,0.5,955368142.618694,16372.501632063357
750,0.01,6,0.8,0.8,2.0,1.0,955368153.241082,16372.499906357021
750,0.05,6,0.8,0.6,1.0,1.0,955429061.8621404,16171.663099315068
500,0.01,10,0.6,0.6,2.0,0.5,955535247.9346452,16614.06453339041
500,0.01,10,0.6,0.6,2.0,1.0,955613742.429699,16615.71315817637
1500,0.05,6,0.8,0.6,1.0,1.0,955634281.8235402,16179.999304366438
500,0.01,10,0.6,0.6,2.0,0.0,955636230.8873277,16614.90135380993
500,0.01,10,0.6,0.8,1.0,0.5,955957502.26852,16625.17817583476
100,0.1,8,0.8,0.8,0.5,0.0,956280010.3240936,17633.633307470034
500,0.1,8,0.8,0.8,0.5,0.0,956413838.4474767,17615.901113013697
1500,0.1,8,0.8,0.8,0.5,0.0,956417669.399988,17615.877354452055
1000,0.1,8,0.8,0.8,0.5,0.0,956418434.7140003,17615.886090004282
750,0.1,8,0.8,0.8,0.5,0.0,956418975.818466,17615.892230308218
750,0.01,6,0.8,0.8,2.0,2.0,956613145.6280684,16403.1796875
500,0.05,10,0.6,0.8,1.0,1.0,956701458.6976721,16755.00623394692
500,0.01,10,0.6,0.8,1.0,0.0,956744435.0271021,16629.821489726026
1000,0.05,10,0.8,0.8,0.5,0.5,956902876.3533777,17116.43578767123
1500,0.05,10,0.8,0.8,0.5,0.5,956903076.6348068,17116.436095355308
750,0.05,10,0.8,0.8,0.5,0.5,956903594.2839899,17116.431827910958
750,0.05,10,0.6,0.8,1.0,1.0,956919669.4075449,16756.207285423803
500,0.05,10,0.8,0.8,0.5,0.5,956920695.9619024,17117.16407587757
1000,0.05,10,0.6,0.8,1.0,1.0,956941142.7399575,16756.32023223459
200,0.1,8,0.8,0.8,0.5,0.0,956945729.2863619,17616.137267230308
1500,0.05,10,0.6,0.8,1.0,1.0,956945761.2596561,16756.327563142124
500,0.01,6,0.6,0.6,0.0,2.0,957123280.4639721,16402.671125856163
500,0.01,6,0.6,0.6,0.0,1.0,957124714.0118153,16402.637146832192
500,0.01,6,0.6,0.6,0.0,0.0,957125261.5977386,16402.654337007705
500,0.01,6,0.6,0.6,0.0,0.5,957126566.3588545,16402.646136558218
500,0.05,6,0.8,0.6,1.0,0.5,957807403.3636738,16216.043610873288
750,0.05,6,0.8,0.6,1.0,0.5,957907772.9811429,16231.724395333904
200,0.05,10,0.8,0.8,0.5,1.0,958410075.7792045,17142.119100492295
200,0.05,10,0.8,0.8,0.5,2.0,958421035.4654591,17130.74415400257
750,0.01,8,0.8,0.8,2.0,1.0,958455903.3645985,16711.415065817637
1000,0.05,6,0.8,0.6,1.0,0.5,958572421.7785981,16237.16477151113
500,0.01,10,0.6,0.6,2.0,2.0,958881718.2179927,16616.513190282534
500,0.05,10,0.6,0.8,1.0,2.0,958958375.8365786,16825.72680329623
1500,0.05,6,0.8,0.6,1.0,0.5,958973564.787047,16247.684904751712
1000,0.1,8,0.8,0.8,2.0,0.0,959018133.2510362,17201.047383347603
1500,0.1,8,0.8,0.8,2.0,0.0,959018155.3940434,17201.04890839041
750,0.1,8,0.8,0.8,2.0,0.0,959018973.9039445,17201.056493471748
500,0.1,8,0.8,0.8,2.0,0.0,959038329.0937042,17201.129454730308
500,0.01,6,0.8,0.8,0.5,0.0,959119731.8606551,16262.257170376712
500,0.01,6,0.8,0.8,0.5,0.5,959119899.633061,16262.259337542808
500,0.01,6,0.8,0.8,0.5,1.0,959120645.1525321,16262.266240368152
1500,0.05,10,0.8,0.8,1.0,1.0,959191562.9295938,16917.36540828339
1000,0.05,10,0.8,0.8,1.0,1.0,959191835.167613,16917.365341395547
750,0.05,10,0.8,0.8,1.0,1.0,959192633.9943091,16917.352070847603
750,0.05,10,0.6,0.8,1.0,2.0,959195957.4577726,16832.14521350599
500,0.05,10,0.8,0.8,1.0,1.0,959205208.5314378,16918.200516374145
1500,0.05,10,0.6,0.8,1.0,2.0,959208625.0297611,16831.882143621577
1000,0.05,10,0.6,0.8,1.0,2.0,959209327.9572912,16831.92594178082
1000,0.01,6,0.8,0.6,0.0,0.5,959407694.2913553,16141.589709974314
1000,0.01,6,0.8,0.6,0.0,0.0,959559854.6783775,16160.364913313357
200,0.05,6,0.8,0.8,2.0,2.0,959613584.241158,16283.143059717466
200,0.05,10,0.8,0.8,0.5,0.0,959635917.8554982,17102.246481699487
1000,0.05,10,0.8,0.8,1.0,0.5,959761519.0411338,16909.813075235445
1500,0.05,10,0.8,0.8,1.0,0.5,959761786.1210957,16909.815402932363
750,0.01,8,0.8,0.8,2.0,2.0,959763507.0899023,16711.611007063355
750,0.05,10,0.8,0.8,1.0,0.5,959765196.4674532,16909.872926476884
500,0.01,8,0.6,0.8,1.0,0.0,959780974.1136283,16624.140410958906
1000,0.1,8,0.8,0.8,2.0,1.0,959783291.9339136,17169.087382277397
1500,0.1,8,0.8,0.8,2.0,1.0,959783299.7927074,17169.090405607876
750,0.1,8,0.8,0.8,2.0,1.0,959784199.71537,17169.094606164384
500,0.1,8,0.8,0.8,2.0,1.0,959785012.1104385,17169.09651915668
750,0.01,8,0.8,0.8,2.0,0.5,959822735.0571467,16715.91376819349
500,0.05,10,0.8,0.8,1.0,0.5,959825419.5520701,16911.84178349743
200,0.1,8,0.8,0.8,2.0,0.0,959914957.7676561,17188.135247217466
500,0.1,8,0.8,0.8,2.0,0.5,959918252.3934548,17167.528173159248
750,0.1,8,0.8,0.8,2.0,0.5,959923313.4058452,17167.858545590752
1500,0.1,8,0.8,0.8,2.0,0.5,959923827.4818406,17167.861020440923
1000,0.1,8,0.8,0.8,2.0,0.5,959923908.4661849,17167.86168931935
200,0.1,10,0.6,0.6,0.0,0.5,959929991.8802265,17076.98812071918
100,0.1,10,0.6,0.6,0.0,0.5,960041816.0278473,17081.166764768837
1500,0.1,10,0.6,0.6,0.0,0.5,960042717.8174444,17080.701064854453
1000,0.1,10,0.6,0.6,0.0,0.5,960042798.3095273,17080.70419520548
750,0.1,10,0.6,0.6,0.0,0.5,960042973.706784,17080.708409139555
500,0.1,10,0.6,0.6,0.0,0.5,960043198.42917,17080.713893942637
100,0.1,10,0.6,0.6,0.0,1.0,960194534.7889426,17068.72628157106
200,0.05,6,0.8,0.8,2.0,0.0,960403858.6356925,16236.125040132705
1500,0.01,6,0.8,0.6,0.0,1.0,960532926.5553068,16168.697225492295
200,0.05,10,0.8,0.8,0.5,0.5,960544555.1983858,17143.439118685787
200,0.1,8,0.8,0.8,2.0,0.5,960789180.089429,17151.938877889555
200,0.1,8,0.8,0.8,2.0,1.0,960796047.1724862,17152.038928724316
1500,0.1,10,0.6,0.6,0.0,1.0,961232623.1462601,17130.818238976884
1000,0.1,10,0.6,0.6,0.0,1.0,961232671.7745297,17130.81985766267
750,0.1,10,0.6,0.6,0.0,1.0,961232845.7771823,17130.821182041953
500,0.1,10,0.6,0.6,0.0,1.0,961233059.0253718,17130.829609910103
200,0.05,10,0.8,0.8,2.0,2.0,961251150.5209004,16964.36259899401
200,0.1,10,0.6,0.6,0.0,1.0,961263133.6933802,17129.88618364726
750,0.01,8,0.8,0.8,2.0,0.0,961424776.3182411,16689.36912724743
1000,0.05,10,0.8,0.8,1.0,2.0,961548129.6143582,16936.076961151542
1500,0.05,10,0.8,0.8,1.0,2.0,961548236.2186915,16936.077576519692
750,0.05,10,0.8,0.8,1.0,2.0,961548593.7900765,16936.085603060787
500,0.05,10,0.8,0.8,1.0,2.0,961590311.5843514,16936.521899079624
500,0.1,8,0.8,0.8,2.0,2.0,961609846.7543874,17151.220355308218
1500,0.1,8,0.8,0.8,2.0,2.0,961632317.9553827,17151.68732609161
1000,0.1,8,0.8,0.8,2.0,2.0,961632479.8650646,17151.68863709332
750,0.1,8,0.8,0.8,2.0,2.0,961633031.5993513,17151.68517230308
500,0.01,8,0.6,0.8,2.0,2.0,961650048.4868389,16687.799938463184
200,0.1,8,0.8,0.8,2.0,2.0,961894897.434776,17139.667647688355
500,0.05,6,0.6,0.8,0.5,1.0,962318367.495404,16474.92420269692
500,0.01,8,0.6,0.8,1.0,0.5,962431265.2004395,16654.886397688355
500,0.01,8,0.6,0.8,1.0,1.0,962432166.8427055,16654.89273865582
500,0.01,8,0.6,0.8,1.0,2.0,962840160.1118816,16663.881956335616
500,0.01,10,0.6,0.8,2.0,2.0,962845742.4343159,16725.773571275684
500,0.01,8,0.6,0.8,2.0,0.0,963026075.6226646,16695.25842786815
500,0.01,8,0.6,0.8,2.0,0.5,963027036.331965,16695.263457833906
1000,0.01,6,0.8,0.6,0.0,2.0,963081432.8634852,16207.560252568494
200,0.05,10,0.8,0.8,2.0,0.0,963113766.9596123,16871.55115582192
200,0.05,10,0.8,0.8,2.0,0.5,964328915.6540887,16902.893139982876
200,0.05,10,0.8,0.8,2.0,1.0,964329494.2814595,16902.902490903252
1500,0.05,10,0.8,0.8,1.0,0.0,964902562.2503982,16930.67163420377
1000,0.05,10,0.8,0.8,1.0,0.0,964902763.6240398,16930.681600492295
750,0.05,10,0.8,0.8,1.0,0.0,964906693.9075587,16930.797650898974
1500,0.1,10,0.8,0.8,2.0,2.0,964909079.9010595,16758.69841609589
1000,0.1,10,0.8,0.8,2.0,2.0,964909093.598276,16758.69796125856
750,0.1,10,0.8,0.8,2.0,2.0,964909115.7933946,16758.7001953125
500,0.1,10,0.8,0.8,2.0,2.0,964909143.6450733,16758.719953981163
500,0.05,10,0.8,0.8,1.0,0.0,964953985.5649705,16931.807550299658
500,0.01,8,0.6,0.8,2.0,1.0,965126308.9313726,16691.760862585616
1500,0.1,10,0.8,0.8,2.0,0.0,965433901.4149092,16705.67789490582
1000,0.1,10,0.8,0.8,2.0,0.0,965434042.0500712,16705.680075449487
750,0.1,10,0.8,0.8,2.0,0.0,965434130.1183796,16705.68404858733
500,0.1,10,0.8,0.8,2.0,0.0,965436629.3620062,16705.71227525685
500,0.01,6,0.8,0.8,0.5,2.0,965651023.4005227,16314.523491010274
500,0.01,10,0.6,0.6,0.0,2.0,965693015.5564615,16590.315844392124
1500,0.05,8,0.8,0.6,0.5,2.0,966026552.3688066,16475.46161975599
1000,0.05,8,0.8,0.6,0.5,2.0,966030109.7067733,16475.395159995718
750,0.05,8,0.8,0.6,0.5,2.0,966052120.071787,16475.578887521406
500,0.05,8,0.8,0.6,0.5,2.0,966256838.1094347,16476.340164811645
200,0.05,6,0.8,0.8,2.0,1.0,966735024.9279863,16340.022006100171
750,0.05,6,0.6,0.8,0.5,1.0,967125166.7697457,16576.818613548803
500,0.05,6,0.6,0.8,0.5,0.5,967466945.9260476,16780.804379815923
1500,0.1,10,0.8,0.8,2.0,1.0,967633378.6392853,16746.30423266267
1000,0.1,10,0.8,0.8,2.0,1.0,967633404.0619743,16746.30424604024
750,0.1,10,0.8,0.8,2.0,1.0,967633408.9582678,16746.307215860445
500,0.1,10,0.8,0.8,2.0,1.0,967633412.6544747,16746.33316834332
500,0.01,8,0.6,0.6,0.0,2.0,967648966.1276891,16530.25710348887
1000,0.01,6,0.8,0.6,0.0,1.0,967913514.7966856,16191.855829944348
500,0.01,10,0.6,0.6,0.0,0.0,968058479.7707973,16559.465673159248
200,0.1,10,0.8,0.8,2.0,2.0,968249449.9925587,16771.722335188355
200,0.1,10,0.8,0.8,2.0,0.0,968380248.3458896,16711.105161065923
1000,0.05,6,0.6,0.8,0.5,1.0,968552521.0822014,16625.826118364726
500,0.01,10,0.6,0.8,2.0,1.0,968654723.6532689,16727.378157106163
750,0.1,10,0.8,0.8,2.0,0.5,968666763.9456019,16737.794721211474
1000,0.1,10,0.8,0.8,2.0,0.5,968666837.3058363,16737.795791416953
1500,0.1,10,0.8,0.8,2.0,0.5,968666943.6054535,16737.79801209332
500,0.1,10,0.8,0.8,2.0,0.5,968668387.8106995,16737.859963613013
500,0.01,10,0.6,0.8,2.0,0.0,968799090.1996638,16728.172022153252
500,0.01,10,0.6,0.8,2.0,0.5,968799335.3940383,16728.17314586901
1500,0.05,6,0.6,0.8,0.5,1.0,968942248.0828477,16643.71251605308
500,0.01,6,0.8,0.8,1.0,2.0,968942313.049707,16434.236287992295
500,0.01,6,0.8,0.8,1.0,0.0,969112419.7082956,16433.830506207192
500,0.01,6,0.8,0.8,1.0,0.5,969112997.7923884,16433.833208476026
500,0.01,6,0.8,0.8,1.0,1.0,969113715.9426855,16433.838934075342
500,0.01,10,0.6,0.6,0.0,0.5,969819411.805312,16545.476348458906
750,0.01,6,0.8,0.6,0.0,0.0,970771397.3995086,16224.949058219177
200,0.05,6,0.8,0.8,2.0,0.5,970879690.2009476,16321.388297303081
200,0.1,10,0.8,0.8,2.0,1.0,970981936.8395655,16762.168008882705
200,0.1,6,0.8,0.8,2.0,2.0,971122392.6921306,16621.030781785103
750,0.01,6,0.8,0.6,0.0,0.5,971482525.3148471,16242.104478809932
500,0.01,10,0.6,0.6,0.0,1.0,971495217.429717,16554.918798159248
500,0.1,6,0.8,0.8,2.0,2.0,971868714.7107828,16722.258735552226
200,0.05,8,0.8,0.6,0.5,2.0,972076892.5830989,16491.968442315923
750,0.1,8,0.8,0.6,0.5,0.5,972089715.2380127,16672.46358625856
1000,0.1,8,0.8,0.6,0.5,0.5,972089737.8801506,16672.46483037243
1500,0.1,8,0.8,0.6,0.5,0.5,972089831.5054768,16672.465325342466
500,0.1,8,0.8,0.6,0.5,0.5,972090070.1016762,16672.507063356163
200,0.1,10,0.8,0.8,2.0,0.5,972128814.5027174,16756.49385969606
1500,0.1,6,0.8,0.8,2.0,2.0,972141093.9125724,16729.483063998287
1000,0.1,6,0.8,0.8,2.0,2.0,972141229.476398,16729.575690282534
750,0.1,6,0.8,0.8,2.0,2.0,972165956.0044631,16729.23453553082
1500,0.05,8,0.8,0.6,0.5,1.0,972310452.0949593,16579.07483411815
1000,0.05,8,0.8,0.6,0.5,1.0,972316122.6455206,16579.08522848887
750,0.05,8,0.8,0.6,0.5,1.0,972392283.9790819,16580.60690014983
500,0.05,8,0.8,0.6,0.5,1.0,972470810.7445309,16581.546995398116
200,0.1,8,0.8,0.6,0.5,0.5,972621397.5272835,16664.710308754282
200,0.05,6,0.8,0.6,1.0,0.5,972925592.7307823,16250.215913955479
200,0.05,6,0.8,0.6,1.0,1.0,972925823.3573663,16250.214562821062
200,0.05,6,0.8,0.6,1.0,2.0,972927005.3553464,16250.221893728596
750,0.1,8,0.8,0.6,0.5,0.0,973031384.0737166,16688.20515839041
1000,0.1,8,0.8,0.6,0.5,0.0,973031689.5765015,16688.21064319349
1500,0.1,8,0.8,0.6,0.5,0.0,973031822.5846008,16688.216489190923
500,0.1,8,0.8,0.6,0.5,0.0,973039897.8909523,16688.229880136987
200,0.05,6,0.6,0.8,0.5,1.0,973157915.7520206,16407.661253210616
500,0.01,8,0.6,0.6,0.0,0.0,973524635.6514845,16540.07076733733
200,0.1,8,0.8,0.6,0.5,0.0,974146262.1256741,16692.07007170377
750,0.05,6,0.6,0.8,0.5,0.5,974176127.7405958,16991.099756528252
200,0.05,10,0.6,0.8,1.0,0.0,974202375.0762215,16881.026233411816
500,0.01,8,0.6,0.6,0.0,0.5,974537527.5566323,16574.41051744435
750,0.01,6,0.8,0.6,0.0,2.0,974716441.07005,16276.334867294521
200,0.1,6,0.8,0.8,2.0,0.0,974813706.3346977,16614.087101348458
200,0.1,6,0.8,0.8,2.0,0.5,974814252.440693,16614.087061215752
200,0.1,6,0.8,0.8,2.0,1.0,974814873.1269426,16614.089000963184
500,0.1,6,0.8,0.8,2.0,0.5,975413858.6908131,16712.606498822774
500,0.1,6,0.8,0.8,2.0,1.0,975469864.6683303,16717.115047089042
200,0.05,10,0.8,0.8,1.0,1.0,975476514.2080582,16995.481512200342
1000,0.05,6,0.6,0.8,0.5,0.5,975495042.6923606,17023.571222174658
500,0.01,6,0.6,0.8,2.0,0.0,975728142.3083977,16659.577910958906
500,0.01,6,0.6,0.8,2.0,0.5,975729031.8824396,16659.58096104452
500,0.01,6,0.6,0.8,2.0,1.0,975729702.832911,16659.582258668663
500,0.01,6,0.6,0.8,2.0,2.0,975730790.6375319,16659.586151541094
500,0.1,6,0.8,0.8,2.0,0.0,975828549.5771332,16734.664450449487
200,0.05,6,0.6,0.8,0.5,0.5,975899332.2435186,16482.09001765839
750,0.1,6,0.8,0.8,2.0,0.5,975951617.7844993,16721.260407748287
1500,0.1,6,0.8,0.8,2.0,0.5,976102970.5624055,16723.509792380137
1000,0.1,6,0.8,0.8,2.0,0.5,976108512.5372345,16723.491411601026
200,0.05,10,0.8,0.8,1.0,0.5,976186201.080371,16969.60661922089
100,0.05,10,0.8,0.6,0.5,0.0,976195908.9070396,16611.974943814213
1000,0.1,6,0.8,0.8,2.0,0.0,976200441.4758046,16758.064573523116
750,0.1,6,0.8,0.8,2.0,0.0,976215560.3785261,16756.581081442637
1500,0.1,6,0.8,0.8,2.0,0.0,976218644.3716552,16758.502421339897
1500,0.05,6,0.6,0.8,0.5,0.5,976245639.4136144,17038.593362050513
750,0.1,6,0.8,0.8,2.0,1.0,976343236.376056,16735.397206763697
1000,0.1,6,0.8,0.8,2.0,1.0,976456347.7308497,16737.551610659248
1500,0.1,6,0.8,0.8,2.0,1.0,976476356.176853,16737.92729291524
500,0.01,8,0.6,0.6,0.0,1.0,977233604.7133428,16561.81746307791
200,0.05,10,0.8,0.8,1.0,2.0,977356349.3541875,16982.645293771406
200,0.05,8,0.8,0.6,0.5,1.0,977564526.929063,16623.680717572774
100,0.05,10,0.8,0.6,1.0,0.5,978436656.5558572,17107.551784567637
100,0.05,10,0.8,0.6,1.0,1.0,978437776.6564789,17107.56179098887
100,0.05,10,0.8,0.6,1.0,0.0,978475819.9170307,17107.779430650684
1500,0.1,8,0.8,0.6,0.5,1.0,978705643.8138589,16756.090673159248
1000,0.1,8,0.8,0.6,0.5,1.0,978705646.4156291,16756.089643086474
750,0.1,8,0.8,0.6,0.5,1.0,978705774.4026129,16756.08609803082
500,0.1,8,0.8,0.6,0.5,1.0,978710610.779643,16756.149026113013
750,0.1,8,0.8,0.8,1.0,2.0,979095005.7370187,17331.53862104024
1000,0.1,8,0.8,0.8,1.0,2.0,979095427.675673,17331.540681185787
1500,0.1,8,0.8,0.8,1.0,2.0,979095566.5196165,17331.544507170376
500,0.1,8,0.8,0.8,1.0,2.0,979099790.0973455,17331.700783925513
200,0.1,8,0.8,0.8,1.0,2.0,979278715.3516865,17333.56393139983
750,0.01,6,0.8,0.6,0.0,1.0,979325536.1487424,16285.360940175513
200,0.1,8,0.8,0.6,0.5,1.0,979779485.6187847,16744.033537564213
200,0.05,10,0.6,0.8,1.0,0.5,980494221.6364886,16842.24430115582
200,0.05,10,0.8,0.8,1.0,0.0,980608102.9425049,16996.648290346748
100,0.1,8,0.8,0.6,0.5,0.0,980796474.0273876,16747.050553831337
100,0.1,8,0.8,0.6,0.5,0.5,980797424.9946308,16747.057135595034
500,0.1,8,0.8,0.8,1.0,0.5,981275642.6442873,17498.846813463184
1000,0.1,8,0.8,0.8,1.0,0.5,981277393.8136644,17498.722509096748
1500,0.1,8,0.8,0.8,1.0,0.5,981277403.504095,17498.723753210616
750,0.1,8,0.8,0.8,1.0,0.5,981277517.0508919,17498.729893514555
100,0.05,6,0.8,0.6,2.0,0.0,981794730.2287861,16674.115903253423
100,0.05,6,0.8,0.6,2.0,0.5,981795226.2858995,16674.11943493151
100,0.05,6,0.8,0.6,2.0,1.0,981795247.7756766,16674.119863013697
100,0.05,6,0.8,0.6,2.0,2.0,981795610.058108,16674.119113869863
750,0.1,8,0.8,0.8,1.0,1.0,981891633.0427301,17501.44825556507
